         ps         /mips_tb/U_0/IFE/Instruction   /mips_tb/U_0/IFE/Zero            /mips_tb/U_0/IFE/PC    /mips_tb/U_0/IFE/Mem_Addr      /mips_tb/U_0/ID/read_data_1      /mips_tb/U_0/ID/read_data_2      /mips_tb/U_0/ID/Instruction        /mips_tb/U_0/ID/read_data       /mips_tb/U_0/ID/ALU_result            /mips_tb/U_0/ID/Sign_extend                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        /mips_tb/U_0/ID/register_array             /mips_tb/U_0/ID/write_data  /mips_tb/U_0/ID/Instruction_immediate_value  /mips_tb/U_0/CTL/RegWrite  /mips_tb/U_0/CTL/clock  /mips_tb/U_0/CTL/Beq     /mips_tb/U_0/EXE/Read_data_1     /mips_tb/U_0/EXE/Read_data_2     /mips_tb/U_0/EXE/Sign_extend                    /mips_tb/U_0/EXE/ALU_Result  /mips_tb/U_0/EXE/reset          /mips_tb/U_0/EXE/Ainput          /mips_tb/U_0/EXE/Binput  /mips_tb/U_0/EXE/ALU_output_mux                    /mips_tb/U_0/MEM/read_data               /mips_tb/U_0/MEM/write_data  /mips_tb/U_0/MEM/write_clock                                                                                
          delta              /mips_tb/U_0/IFE/PC_plus_4_out    /mips_tb/U_0/IFE/clock   /mips_tb/U_0/IFE/PC_plus_4                                                                                                                                                                 /mips_tb/U_0/ID/RegWrite                  /mips_tb/U_0/ID/clock                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    /mips_tb/U_0/ID/write_register_address      /mips_tb/U_0/ID/read_register_2_address                 /mips_tb/U_0/CTL/Opcode  /mips_tb/U_0/CTL/MemRead  /mips_tb/U_0/CTL/reset                                                                                          /mips_tb/U_0/EXE/Function_opcode                      /mips_tb/U_0/EXE/Add_Result                                                                                                /mips_tb/U_0/EXE/Branch_Add                      /mips_tb/U_0/MEM/address           /mips_tb/U_0/MEM/MemRead            /mips_tb/U_1/clock                                                                              
                                         /mips_tb/U_0/IFE/Add_result  /mips_tb/U_0/IFE/reset       /mips_tb/U_0/IFE/next_PC                                                                                                                                                          /mips_tb/U_0/ID/MemtoReg                  /mips_tb/U_0/ID/reset                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        /mips_tb/U_0/ID/read_register_1_address                         /mips_tb/U_0/CTL/RegDst  /mips_tb/U_0/CTL/MemWrite  /mips_tb/U_0/CTL/R_format                                                                                                 /mips_tb/U_0/EXE/ALUOp                               /mips_tb/U_0/EXE/PC_plus_4                                                                                            /mips_tb/U_0/EXE/ALU_ctl                                                      /mips_tb/U_0/MEM/Memwrite            /mips_tb/U_1/reset                                                                            
                                               /mips_tb/U_0/IFE/Branch                                                                                                                                                                                                                   /mips_tb/U_0/ID/RegDst                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        /mips_tb/U_0/ID/write_register_address_1               /mips_tb/U_0/CTL/ALUSrc    /mips_tb/U_0/CTL/Branch        /mips_tb/U_0/CTL/Lw                                                                                                /mips_tb/U_0/EXE/ALUSrc                                   /mips_tb/U_0/EXE/clock                                                                                                                                                                             /mips_tb/U_0/MEM/clock                                                                                                        
                                                            /mips_tb/U_0/IFE/PC_out                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          /mips_tb/U_0/ID/write_register_address_0         /mips_tb/U_0/CTL/MemtoReg      /mips_tb/U_0/CTL/ALUop       /mips_tb/U_0/CTL/Sw                                                                                                  /mips_tb/U_0/EXE/Zero                                                                                                                                                                                                                                      /mips_tb/U_0/MEM/reset                                                                                                      
          0  +6 00000000000000000000000000000000 XXXXXXXX00 XXXXXXXX 0 0 UUUUUUUU00 0      0 UUUUUUUU00 XXXXXXXX00 XXXXXXXX XXXXXXXX UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU 00000000000000000000000000000000 00000000000000000000000000000000 XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 1 0 1 00000000000000000000000000000000 0 0 {UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU} 00000 XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX 00000 00000 00000 00000     0000000000000000 000000 1 0 0             1     0  0 0 10         0     0     1 0 0     0 UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU 00000000000000000000000000000000 000000 10 0 0 XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX XXXXXXXX XXXXXXXX00 0 0 UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX XXXXXXXX 010 00000000000000000000000000000000 XXXXXXXX UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU 0 0 0 0                     1 0 0 
     450000 +11 00000001001010100100000000101010 0000010100 00101111 0 0 0000010000 1      0 0000010000 0000010100 00000101 00000101 00000000000000000000000000000001 00000000000000000000000000000010 00000001001010100100000000101010 00000000000000000000000000000100 00000000000000000000000000000001 1 0 1 00000000000000000100000000101010 1 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000001000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000001101 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 01000 00000000000000000000000000000001 01001 01010 01000 01010     0100000000101010 000000 1 0 0             1     0  0 0 10         1     0     1 0 0     0 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000100000000101010 101010 10 0 0 00000000000000000000000000000001 00101111 0000010100 1 0 00000000000000000000000000000001 00000000000000000000000000000010 11111111111111111111111111111111 00101111 111 00000000000000000000000000000100 00000000 00000000000000000000000000000010 0 0 1 0                     0 1 0 
     500000  +7 00000001001010100100000000101010 0000010100 00101111 0 0 0000010000 0      0 0000010000 0000010100 00000101 00000101 00000000000000000000000000000001 00000000000000000000000000000010 00000001001010100100000000101010 00000000000000000000000000000001 00000000000000000000000000000001 1 0 1 00000000000000000100000000101010 0 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000001000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000001101 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 01000 00000000000000000000000000000001 01001 01010 01000 01010     0100000000101010 000000 1 0 0             1     0  0 0 10         0     0     1 0 0     0 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000100000000101010 101010 10 0 0 00000000000000000000000000000001 00101111 0000010100 0 0 00000000000000000000000000000001 00000000000000000000000000000010 11111111111111111111111111111111 00101111 111 00000000000000000000000000000001 00000000 00000000000000000000000000000010 0 0 0 0                     1 0 0 
     550000 +11 00010001000000000000000000000010 0000011000 00001000 1 0 0000010100 1      0 0000010100 0000011000 00000110 00000110 00000000000000000000000000000001 00000000000000000000000000000000 00010001000000000000000000000010 00000000000000000000000000000001 00000000000000000000000000000001 0 0 0 00000000000000000000000000000010 1 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000001101 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 00000 00000000000000000000000000000001 01000 00000 00000 00000     0000000000000010 000100 0 0 0             0     0  0 1 01         1     0     0 0 0     1 00000000000000000000000000000001 00000000000000000000000000000000 00000000000000000000000000000010 000010 01 0 0 00000000000000000000000000000001 00001000 0000011000 1 0 00000000000000000000000000000001 00000000000000000000000000000000 00000000000000000000000000000001 00001000 110 00000000000000000000000000000001 00000000 00000000000000000000000000000000 0 0 1 0                     0 1 0 
     600000  +3 00010001000000000000000000000010 0000011000 00001000 1 0 0000010100 0      0 0000010100 0000011000 00000110 00000110 00000000000000000000000000000001 00000000000000000000000000000000 00010001000000000000000000000010 00000000000000000000000000000001 00000000000000000000000000000001 0 0 0 00000000000000000000000000000010 0 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000001101 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 00000 00000000000000000000000000000001 01000 00000 00000 00000     0000000000000010 000100 0 0 0             0     0  0 1 01         0     0     0 0 0     1 00000000000000000000000000000001 00000000000000000000000000000000 00000000000000000000000000000010 000010 01 0 0 00000000000000000000000000000001 00001000 0000011000 0 0 00000000000000000000000000000001 00000000000000000000000000000000 00000000000000000000000000000001 00001000 110 00000000000000000000000000000001 00000000 00000000000000000000000000000000 0 0 0 0                     1 0 0 
     650000 +11 00000001011011000110100000100000 0000011100 00100111 0 0 0000011000 1      0 0000011000 0000011100 00000111 00000111 00000000000000000000000000000011 00000000000000000000000000000100 00000001011011000110100000100000 00000000000000000000000000000001 00000000000000000000000000000111 1 0 1 00000000000000000110100000100000 1 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000001101 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 01101 00000000000000000000000000000111 01011 01100 01101 01100     0110100000100000 000000 1 0 0             1     0  0 0 10         1     0     1 0 0     0 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000110100000100000 100000 10 0 0 00000000000000000000000000000111 00100111 0000011100 1 0 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000111 00100111 010 00000000000000000000000000000001 00000001 00000000000000000000000000000100 0 0 1 0                     0 1 0 
     700000  +7 00000001011011000110100000100000 0000011100 00100111 0 0 0000011000 0      0 0000011000 0000011100 00000111 00000111 00000000000000000000000000000011 00000000000000000000000000000100 00000001011011000110100000100000 00000000000000000000000000000010 00000000000000000000000000000111 1 0 1 00000000000000000110100000100000 0 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000001101 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 01101 00000000000000000000000000000111 01011 01100 01101 01100     0110100000100000 000000 1 0 0             1     0  0 0 10         0     0     1 0 0     0 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000110100000100000 100000 10 0 0 00000000000000000000000000000111 00100111 0000011100 0 0 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000111 00100111 010 00000000000000000000000000000010 00000001 00000000000000000000000000000100 0 0 0 0                     1 0 0 
     750000 +11 00010001000010000000000000000001 0000100000 00001001 1 1 0000011100 1      0 0000011100 0000100000 00001001 00001001 00000000000000000000000000000001 00000000000000000000000000000001 00010001000010000000000000000001 00000000000000000000000000000010 00000000000000000000000000000000 0 0 0 00000000000000000000000000000001 1 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000111 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 01000 00000000000000000000000000000000 01000 01000 00000 01000     0000000000000001 000100 0 0 0             0     0  0 1 01         1     0     0 0 0     1 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000001 000001 01 0 1 00000000000000000000000000000000 00001001 0000100000 1 0 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000000 00001001 110 00000000000000000000000000000010 00000000 00000000000000000000000000000001 0 0 1 0                     0 1 0 
     800000  +7 00010001000010000000000000000001 0000100000 00001001 1 1 0000011100 0      0 0000011100 0000100000 00001001 00001001 00000000000000000000000000000001 00000000000000000000000000000001 00010001000010000000000000000001 00000000000000000000000000000001 00000000000000000000000000000000 0 0 0 00000000000000000000000000000001 0 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000111 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 01000 00000000000000000000000000000000 01000 01000 00000 01000     0000000000000001 000100 0 0 0             0     0  0 1 01         0     0     0 0 0     1 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000001 000001 01 0 1 00000000000000000000000000000000 00001001 0000100000 0 0 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000000 00001001 110 00000000000000000000000000000001 00000000 00000000000000000000000000000001 0 0 0 0                     1 0 0 
     850000 +11 10101100000011010000000000010000 0000101000 00011010 0 0 0000100100 1      0 0000100100 0000101000 00001010 00001010 00000000000000000000000000000000 00000000000000000000000000000111 10101100000011010000000000010000 00000000000000000000000000000001 00000000000000000000000000010000 0 0 0 00000000000000000000000000010000 1 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000111 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 01101 00000000000000000000000000010000 00000 01101 00000 01101     0000000000010000 101011 0 1 0             0     0  1 0 00         1     0     0 0 1     0 00000000000000000000000000000000 00000000000000000000000000000111 00000000000000000000000000010000 010000 00 1 0 00000000000000000000000000010000 00011010 0000101000 1 0 00000000000000000000000000000000 00000000000000000000000000010000 00000000000000000000000000010000 00011010 010 00000000000000000000000000000001 00000100 00000000000000000000000000000111 0 1 1 0                     0 1 0 
     900000  +7 10101100000011010000000000010000 0000101000 00011010 0 0 0000100100 0      0 0000100100 0000101000 00001010 00001010 00000000000000000000000000000000 00000000000000000000000000000111 10101100000011010000000000010000 00000000000000000000000000000111 00000000000000000000000000010000 0 0 0 00000000000000000000000000010000 0 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000111 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 01101 00000000000000000000000000010000 00000 01101 00000 01101     0000000000010000 101011 0 1 0             0     0  1 0 00         0     0     0 0 1     0 00000000000000000000000000000000 00000000000000000000000000000111 00000000000000000000000000010000 010000 00 1 0 00000000000000000000000000010000 00011010 0000101000 0 0 00000000000000000000000000000000 00000000000000000000000000010000 00000000000000000000000000010000 00011010 010 00000000000000000000000000000111 00000100 00000000000000000000000000000111 0 1 0 0                     1 0 0 
     950000 +11 00000000000000000000000000000000 0000101100 00001011 0 1 0000101000 1      0 0000101000 0000101100 00001011 00001011 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000111 00000000000000000000000000000000 1 0 1 00000000000000000000000000000000 1 0 {00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000101 00000000000000000000000000000110 00000000000000000000000000000111 00000000000000000000000000000001 00000000000000000000000000000001 00000000000000000000000000000010 00000000000000000000000000000011 00000000000000000000000000000100 00000000000000000000000000000111 00000000000000000000000000001110 00000000000000000000000000001111 00000000000000000000000000010000 00000000000000000000000000010001 00000000000000000000000000010010 00000000000000000000000000010011 00000000000000000000000000010100 00000000000000000000000000010101 00000000000000000000000000010110 00000000000000000000000000010111 00000000000000000000000000011000 00000000000000000000000000011001 00000000000000000000000000011010 00000000000000000000000000011011 00000000000000000000000000011100 00000000000000000000000000011101 00000000000000000000000000011110 00000000000000000000000000011111} 00000 00000000000000000000000000000000 00000 00000 00000 00000     0000000000000000 000000 1 0 0             1     0  0 0 10         1     0     1 0 0     0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 000000 10 0 1 00000000000000000000000000000000 00001011 0000101100 1 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000000000000000000 00001011 010 00000000000000000000000000000111 00000000 00000000000000000000000000000000 0 0 1 0                     0 1 0 
