         ps       /tb/rst        /tb/x           /tb/n             
          delta     /tb/ena   /tb/detector                         
                      /tb/clk           /tb/L0/valid_int           
                       /tb/DetectionCode                           
    5600000  +1         0 1 0 00101000 0 0           8 ? 
    5650000  +1         0 1 1 00101000 0 0           8 ? 
    5700000  +1         0 1 0 00101101 0 0           8 ? 
    5750000  +1         0 1 1 00101101 0 0           8 ? 
    5800000  +1         0 1 0 00110010 0 0           8 ? 
    5850000  +1         0 1 1 00110010 0 0           8 ? 
    5900000  +1         0 1 0 00110111 0 0           8 ? 
    5950000  +1         0 1 1 00110111 0 0           8 ? 
    6000000  +1         0 1 0 00000000 0 0           8 ? 
    6050000  +1         0 1 1 00000000 0 0           8 ? 
    6100000  +1         0 1 0 00000110 0 0           8 ? 
    6150000  +1         0 1 1 00000110 0 0           8 ? 
    6200000  +1         0 1 0 00001100 0 0           8 ? 
    6250000  +1         0 1 1 00001100 0 0           8 ? 
    6300000  +1         0 1 0 00010010 0 0           8 ? 
    6350000  +1         0 1 1 00010010 0 0           8 ? 
    6400000  +1         0 1 0 00011000 0 0           8 ? 
    6450000  +1         0 1 1 00011000 0 0           8 ? 
    6500000  +1         0 1 0 00011110 0 0           8 ? 
    6550000  +1         0 1 1 00011110 0 0           8 ? 
    6600000  +1         0 1 0 00100100 0 0           8 ? 
    6650000  +1         0 1 1 00100100 0 0           8 ? 
    6700000  +1         0 1 0 00101010 0 0           8 ? 
    6750000  +1         0 1 1 00101010 0 0           8 ? 
    6800000  +1         0 1 0 00110000 0 0           8 ? 
    6850000  +1         0 1 1 00110000 0 0           8 ? 
    6900000  +1         0 1 0 00110110 0 0           8 ? 
    6950000  +1         0 1 1 00110110 0 0           8 ? 
    7000000  +1         0 1 0 00111100 0 0           8 ? 
    7050000  +1         0 1 1 00111100 0 0           8 ? 
    7100000  +1         0 1 0 01000010 0 0           8 ? 
    7150000  +1         0 1 1 01000010 0 0           8 ? 
    7200000  +1         0 1 0 00000000 0 0           8 ? 
    7250000  +1         0 1 1 00000000 0 0           8 ? 
    7300000  +1         0 1 0 00000111 0 0           8 ? 
    7350000  +1         0 1 1 00000111 0 0           8 ? 
    7400000  +1         0 1 0 00001110 0 0           8 ? 
    7450000  +1         0 1 1 00001110 0 0           8 ? 
    7500000  +1         0 1 0 00010101 0 0           8 ? 
    7550000  +1         0 1 1 00010101 0 0           8 ? 
    7600000  +1         0 1 0 00011100 0 0           8 ? 
    7650000  +1         0 1 1 00011100 0 0           8 ? 
    7700000  +1         0 1 0 00100011 0 0           8 ? 
    7750000  +1         0 1 1 00100011 0 0           8 ? 
    7800000  +1         0 1 0 00101010 0 0           8 ? 
    7850000  +1         0 1 1 00101010 0 0           8 ? 
    7900000  +1         0 1 0 00110001 0 0           8 ? 
    7950000  +1         0 1 1 00110001 0 0           8 ? 
    8000000  +1         0 1 0 00111000 0 0           8 ? 
    8050000  +1         0 1 1 00111000 0 0           8 ? 
    8100000  +1         0 1 0 00111111 0 0           8 ? 
    8150000  +1         0 1 1 00111111 0 0           8 ? 
    8200000  +1         0 1 0 01000110 0 0           8 ? 
    8250000  +1         0 1 1 01000110 0 0           8 ? 
    8300000  +1         0 1 0 01001101 0 0           8 ? 
    8350000  +1         0 1 1 01001101 0 0           8 ? 
    8400000  +1         0 1 0 00000000 0 0           8 ? 
    8450000  +1         0 1 1 00000000 0 0           8 ? 
    8500000  +1         0 1 0 00001000 0 0           8 ? 
    8550000  +1         0 1 1 00001000 0 0           8 ? 
    8600000  +1         0 1 0 00010000 0 0           8 ? 
    8650000  +1         0 1 1 00010000 0 0           8 ? 
    8700000  +1         0 1 0 00011000 0 0           8 ? 
    8750000  +1         0 1 1 00011000 0 0           8 ? 
    8800000  +1         0 1 0 00100000 0 0           8 ? 
    8850000  +1         0 1 1 00100000 0 0           8 ? 
    8900000  +1         0 1 0 00101000 0 0           8 ? 
    8950000  +1         0 1 1 00101000 0 0           8 ? 
    9000000  +3         0 1 0 00110000 0 0           8 0 
    9050000  +1         0 1 1 00110000 0 0           8 0 
    9100000  +1         0 1 0 00111000 0 0           8 0 
    9150000  +1         0 1 1 00111000 0 0           8 0 
    9200000  +1         0 1 0 01000000 0 0           8 0 
    9250000  +1         0 1 1 01000000 0 0           8 0 
    9300000  +1         0 1 0 01001000 0 0           8 0 
    9350000  +1         0 1 1 01001000 0 0           8 0 
    9400000  +1         0 1 0 01010000 0 0           8 0 
    9450000  +1         0 1 1 01010000 0 0           8 0 
    9500000  +1         0 1 0 01011000 0 0           8 0 
    9550000  +1         0 1 1 01011000 0 0           8 0 
    9600000  +1         0 1 0 00000000 0 0           8 0 
    9650000  +1         0 1 1 00000000 0 0           8 0 
    9700000  +1         0 1 0 00001001 0 0           8 0 
    9750000  +1         0 1 1 00001001 0 0           8 0 
    9800000  +1         0 1 0 00010010 0 0           8 0 
    9850000  +1         0 1 1 00010010 0 0           8 0 
    9900000  +1         0 1 0 00011011 0 0           8 0 
    9950000  +1         0 1 1 00011011 0 0           8 0 
   10000000  +1         0 1 0 00100100 0 0           8 0 
   10050000  +1         0 1 1 00100100 0 0           8 0 
   10100000  +1         0 1 0 00101101 0 0           8 0 
   10150000  +1         0 1 1 00101101 0 0           8 0 
   10200000  +1         0 1 0 00110110 0 0           8 0 
   10250000  +1         0 1 1 00110110 0 0           8 0 
   10300000  +1         0 1 0 00111111 0 0           8 0 
   10350000  +1         0 1 1 00111111 0 0           8 0 
   10400000  +1         0 1 0 01001000 0 0           8 0 
   10450000  +1         0 1 1 01001000 0 0           8 0 
   10500000  +1         0 1 0 01010001 0 0           8 0 
   10550000  +1         0 1 1 01010001 0 0           8 0 
   10600000  +1         0 1 0 01011010 0 0           8 0 
   10650000  +1         0 1 1 01011010 0 0           8 0 
   10700000  +1         0 1 0 01100011 0 0           8 0 
   10750000  +1         0 1 1 01100011 0 0           8 0 
   10800000  +1         0 1 0 00000000 0 0           8 0 
   10850000  +1         0 1 1 00000000 0 0           8 0 
   10900000  +1         0 1 0 00001010 0 0           8 0 
   10950000  +1         0 1 1 00001010 0 0           8 0 
   11000000  +1         0 1 0 00010100 0 0           8 0 
   11050000  +1         0 1 1 00010100 0 0           8 0 
   11100000  +1         0 1 0 00011110 0 0           8 0 
   11150000  +1         0 1 1 00011110 0 0           8 0 
   11200000  +1         0 1 0 00101000 0 0           8 0 
   11250000  +1         0 1 1 00101000 0 0           8 0 
   11300000  +1         0 1 0 00110010 0 0           8 0 
   11350000  +1         0 1 1 00110010 0 0           8 0 
   11400000  +1         0 1 0 00111100 0 0           8 0 
   11450000  +1         0 1 1 00111100 0 0           8 0 
   11500000  +1         0 1 0 01000110 0 0           8 0 
   11550000  +1         0 1 1 01000110 0 0           8 0 
   11600000  +1         0 1 0 01010000 0 0           8 0 
   11650000  +1         0 1 1 01010000 0 0           8 0 
   11700000  +1         0 1 0 01011010 0 0           8 0 
   11750000  +1         0 1 1 01011010 0 0           8 0 
   11800000  +1         0 1 0 01100100 0 0           8 0 
   11850000  +1         0 1 1 01100100 0 0           8 0 
   11900000  +1         0 1 0 01101110 0 0           8 0 
   11950000  +1         0 1 1 01101110 0 0           8 0 
   12000000  +1         0 1 0 00000000 0 0           8 0 
   12050000  +1         0 1 1 00000000 0 0           8 0 
   12100000  +1         0 1 0 00001011 0 0           8 0 
   12150000  +1         0 1 1 00001011 0 0           8 0 
   12200000  +1         0 1 0 00010110 0 0           8 0 
   12250000  +1         0 1 1 00010110 0 0           8 0 
   12300000  +1         0 1 0 00100001 0 0           8 0 
   12350000  +1         0 1 1 00100001 0 0           8 0 
   12400000  +1         0 1 0 00101100 0 0           8 0 
   12450000  +1         0 1 1 00101100 0 0           8 0 
   12500000  +1         0 1 0 00110111 0 0           8 0 
   12550000  +1         0 1 1 00110111 0 0           8 0 
   12600000  +1         0 1 0 01000010 0 0           8 0 
   12650000  +1         0 1 1 01000010 0 0           8 0 
   12700000  +1         0 1 0 01001101 0 0           8 0 
   12750000  +1         0 1 1 01001101 0 0           8 0 
   12800000  +1         0 1 0 01011000 0 0           8 0 
   12850000  +1         0 1 1 01011000 0 0           8 0 
   12900000  +1         0 1 0 01100011 0 0           8 0 
   12950000  +1         0 1 1 01100011 0 0           8 0 
   13000000  +1         0 1 0 01101110 0 0           8 0 
   13050000  +1         0 1 1 01101110 0 0           8 0 
   13100000  +1         0 1 0 01111001 0 0           8 0 
   13150000  +1         0 1 1 01111001 0 0           8 0 
   13200000  +1         0 1 0 00000000 0 0           8 0 
   13250000  +1         0 1 1 00000000 0 0           8 0 
   13300000  +1         0 1 0 00001100 0 0           8 0 
   13350000  +1         0 1 1 00001100 0 0           8 0 
   13400000  +1         0 1 0 00011000 0 0           8 0 
   13450000  +1         0 1 1 00011000 0 0           8 0 
   13500000  +1         0 1 0 00100100 0 0           8 0 
   13550000  +1         0 1 1 00100100 0 0           8 0 
   13600000  +1         0 1 0 00110000 0 0           8 0 
   13650000  +1         0 1 1 00110000 0 0           8 0 
   13700000  +1         0 1 0 00111100 0 0           8 0 
   13750000  +1         0 1 1 00111100 0 0           8 0 
   13800000  +1         0 1 0 01001000 0 0           8 0 
   13850000  +1         0 1 1 01001000 0 0           8 0 
   13900000  +1         0 1 0 01010100 0 0           8 0 
   13950000  +1         0 1 1 01010100 0 0           8 0 
   14000000  +1         0 1 0 01100000 0 0           8 0 
